Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
6327,The Witches,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0590032496""","=""9780590032490""",0,4.18,Scholastic Inc.,Paperback,208,1997,1983,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#116), read-as-a-child (#264)",read,,,,1,,,0,,,,,
312082,"The Well-Wishers (Tales of Magic, #6)",Edward Eager,"Eager, Edward",N.M. Bodecker,"=""0152949941""","=""9780152949945""",0,4.01,Harcourt Children's Books,Paperback,220,1990,1960,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#104), read-as-a-child (#263)",read,,,,1,,,0,,,,,
88255,Watch Your Mouth,Daniel Handler,"Handler, Daniel",,"=""006093817X""","=""9780060938178""",0,3.32,Ecco,Paperback,240,2002,2000,,2020/01/21,read-as-a-child,read-as-a-child (#262),read,,,,1,,,0,,,,,
140225,"The Voyage of the Dawn Treader (Chronicles of Narnia, #3)",C.S. Lewis,"Lewis, C.S.",Pauline Baynes,"=""006112527X""","=""9780061125270""",0,4.09,HarperCollins,Hardcover,248,2006,1952,,2015/09/11,"fiction, read-as-a-child","fiction (#168), read-as-a-child (#261)",read,,,,1,,,0,,,,,
11623,The Unabridged Journals of Sylvia Plath,Sylvia Plath,"Plath, Sylvia",Karen V. Kukil,"=""0385720254""","=""9780385720250""",0,4.31,Anchor,Paperback,732,2000,2000,,2013/05/14,read-as-a-child,read-as-a-child (#260),read,,,,1,,,0,,,,,
14891,A Tree Grows in Brooklyn,Betty  Smith,"Smith, Betty",,"=""0061120073""","=""9780061120077""",5,4.26,HarperCollins Publishers,Paperback,496,2006,1943,2015/12/26,2011/03/23,"classics, women-authors, 2015, books-i-loved, favorites, booksale, fiction, read-as-a-child","classics (#17), women-authors (#16), 2015 (#40), books-i-loved (#30), favorites (#10), booksale (#21), fiction (#74), read-as-a-child (#259)",read,,,,1,,,0,,,,,
949979,To Pray As A Jew: A Guide To The Prayer Book And The Synagogue Service,Hayim Halevy Donin,"Donin, Hayim Halevy",,"=""0465086330""","=""9780465086337""",2,4.20,Basic Books,Paperback,416,1991,1991,,2011/03/23,"religious, non-fiction, read-as-a-child","religious (#26), non-fiction (#85), read-as-a-child (#258)",read,,,,1,,,0,,,,,
2657,To Kill a Mockingbird,Harper Lee,"Lee, Harper",,"=""""","=""""",4,4.28,Harper Perennial Modern Classics,Paperback,324,2006,1960,,2011/03/23,"classics, fiction, read-as-a-child","classics (#15), fiction (#70), read-as-a-child (#257)",read,,,,1,,,0,,,,,
1018008,To Be A Jew: A Guide To Jewish Observance In Contemporary Life,Hayim Halevy Donin,"Donin, Hayim Halevy",,"=""0465086322""","=""9780465086320""",2,4.12,Basic Books,Paperback,368,1991,1952,,2011/03/23,"religious, non-fiction, read-as-a-child","religious (#27), non-fiction (#86), read-as-a-child (#256)",read,,,,1,,,0,,,,,
14050,The Time Traveler's Wife,Audrey Niffenegger,"Niffenegger, Audrey",,"=""0965818675""","=""9780965818674""",4,3.97,MacAdam/Cage,Paperback,540,2003,2003,,2011/03/23,"fiction, re-read, read-as-a-child","fiction (#65), re-read (#24), read-as-a-child (#255)",read,,,,1,,,0,,,,,
89369,The Te of Piglet,Benjamin Hoff,"Hoff, Benjamin",,"=""1405204273""","=""9781405204279""",3,3.80,Egmont Childrens Books,Paperback,257,2003,1992,,2011/03/23,"religious, read-as-a-child","religious (#21), read-as-a-child (#254)",read,,,,1,,,0,,,,,
57854,Tao Te Ching,Lao Tzu,"Tzu, Lao","Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe","=""0679776192""","=""9780679776192""",3,4.30,Vintage/Random House (NY),Paperback,184,1997,-600,,2011/03/23,"religious, read-as-a-child","religious (#17), read-as-a-child (#253)",read,,,,1,,,0,,,,,
48757,The Tao of Pooh,Benjamin Hoff,"Hoff, Benjamin",Ernest H. Shepard,"=""1405204265""","=""9781405204262""",3,4.01,Egmont Books,Paperback,176,2003,1982,,2011/03/23,"books-i-loved, read-as-a-child","books-i-loved (#23), read-as-a-child (#252)",read,,,,1,,,0,,,,,
47021,The Taming of the Shrew,William Shakespeare,"Shakespeare, William",,"=""074347757X""","=""9780743477574""",0,3.80,Simon  Schuster,Paperback,291,2004,1593,,2015/09/11,"fiction, read-as-a-child","fiction (#164), read-as-a-child (#251)",read,,,,1,,,0,,,,,
34484,"Small Gods (Discworld, #13)",Terry Pratchett,"Pratchett, Terry",,"=""0552152978""","=""9780552152976""",5,4.30,Corgi,Paperback,400,2005,1992,,2013/01/03,"fiction, read-as-a-child","fiction (#105), read-as-a-child (#250)",read,,,,1,,,0,,,,,
222637,The Seven Daughters of Eve: The Science That Reveals Our Genetic Ancestry,Bryan Sykes,"Sykes, Bryan",,"=""0393020185""","=""9780393020182""",2,3.98,W. W. Norton  Company,Hardcover,320,2001,2001,,2013/05/14,"science, read-as-a-child","science (#6), read-as-a-child (#249)",read,,,,1,,,0,,,,,
5148,A Separate Peace,John Knowles,"Knowles, John",David Levithan,"=""0743253973""","=""9780743253970""",0,3.58,Scribner,Paperback,208,2003,1959,,2015/09/11,read-as-a-child,read-as-a-child (#248),read,,,,1,,,0,,,,,
546018,Roots: The Saga of an American Family,Alex Haley,"Haley, Alex",,"=""0440174643""","=""9780440174646""",4,4.44,Dell Publishing Company,Mass Market Paperback,729,1977,1976,,2011/03/23,"classics, fiction, read-as-a-child","classics (#21), fiction (#80), read-as-a-child (#247)",read,,,,1,,,0,,,,,
8695,"The Restaurant at the End of the Universe (Hitchhiker's Guide to the Galaxy, #2)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",0,4.22,Del Rey,Paperback,250,2005,1980,,2019/11/21,read-as-a-child,read-as-a-child (#246),read,,,,1,,,0,,,,,
89937,Principia Discordia ● Or ● How I Found Goddess and What I Did to Her When I Found Her: The Magnum Opiate of Malaclypse the Younger,Gregory  Hill,"Hill, Gregory",,"=""1559500409""","=""9781559500401""",3,4.28,Loompanics Unlimited,Paperback,100,1980,1965,,2013/01/03,"religious, read-as-a-child","religious (#58), read-as-a-child (#245)",read,,,,1,,,0,,,,,
111221,The Princes in the Tower,Alison Weir,"Weir, Alison",,"=""0345391780""","=""9780345391780""",0,3.83,Ballantine Books,Paperback,287,1995,1992,,2013/05/14,"history, read-as-a-child","history (#8), read-as-a-child (#244)",read,,,,1,,,0,,,,,
121749,"Prince Caspian (Chronicles of Narnia, #2)",C.S. Lewis,"Lewis, C.S.",,"=""000720230X""","=""9780007202300""",0,3.98,HarperCollins Publishers,Hardcover,240,2005,1951,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#155), read-as-a-child (#243)",read,,,,1,,,0,,,,,
363421,"The Pretender (Animorphs, #23)",K.A. Applegate,"Applegate, K.A.",Katherine Applegate,"=""0590636758""","=""9780590762564""",0,3.93,Scholastic Inc.,Mass Market Paperback,154,1998,1998,,2020/02/07,read-as-a-child,read-as-a-child (#242),read,,,,1,,,0,,,,,
125337,"The Predator (Animorphs, #5)",K.A. Applegate,"Applegate, K.A.",Katherine Applegate,"=""0590629816""","=""9780590629812""",0,3.82,Scholastic,Paperback,150,1996,1996,,2020/02/07,read-as-a-child,read-as-a-child (#241),read,,,,1,,,0,,,,,
663337,The Pooh Perplex,Frederick C. Crews,"Crews, Frederick C.",,"=""0226120589""","=""9780226120584""",3,4.02,University of Chicago Press,Paperback,164,2003,1963,,2019/11/20,"non-fiction, read-as-a-child","non-fiction (#1), read-as-a-child (#240)",read,,,,1,,,0,,,,,
7244,The Poisonwood Bible,Barbara Kingsolver,"Kingsolver, Barbara",,"=""0060786507""","=""9780060786502""",5,4.06,Harper Perennial Modern Classics,Hardcover,546,2005,1998,,2011/03/23,"fiction, read-as-a-child","fiction (#73), read-as-a-child (#239)",read,,,,1,,,0,,,,,
19302,Pippi Longstocking,Astrid Lindgren,"Lindgren, Astrid","Florence Lamborn, Louis S. Glanzman","=""0142402494""","=""9780142402498""",0,4.13,Puffin Books,Mass Market Paperback,160,2005,1945,,2015/03/08,"fiction, read-as-a-child","fiction (#154), read-as-a-child (#238)",read,,,,1,,,0,,,,,
1638371,"A Picture of Freedom: The Diary of Clotee, a Slave Girl, Belmont Plantation, Virginia 1859 (Dear America)",Patricia C. McKissack,"McKissack, Patricia C.",,"=""0590259881""","=""9780590259880""",0,3.97,Scholastic Inc.,Hardcover,195,1997,1997,,2018/01/31,"dear-america, read-as-a-child","dear-america (#14), read-as-a-child (#237)",read,,,,1,,,0,,,,,
97090,The Phoenix and the Carpet (Five Children #2),E. Nesbit,"Nesbit, E.",H.R. Millar,"=""014036739X""","=""9780140367393""",3,4.05,Puffin,Paperback,289,1994,1904,2016/02/13,2016/02/07,"children_and_ya, fiction, women-authors, 2016, re-read, read-as-a-child","children_and_ya (#53), fiction (#36), women-authors (#19), 2016 (#4), re-read (#22), read-as-a-child (#236)",read,,,,1,,,0,,,,,
378,The Phantom Tollbooth,Norton Juster,"Juster, Norton",Jules Feiffer,"=""0394820371""","=""9780394820378""",4,4.21,Random House Bullseye Books,Paperback,256,1996,1961,2016/09/08,2011/03/23,"children_and_ya, 2016, fiction, read-as-a-child","children_and_ya (#4), 2016 (#41), fiction (#86), read-as-a-child (#235)",read,,,,1,,,0,,,,,
12996,Othello,William Shakespeare,"Shakespeare, William",,"=""0743477553""","=""9780743477550""",3,3.89,Simon  Schuster,Paperback,314,2004,1603,,2011/03/23,"classics, fiction, read-as-a-child","classics (#24), fiction (#93), read-as-a-child (#234)",read,,,,1,,,0,,,,,
168713,"One Eye Laughing, the Other Weeping: The Diary of Julie Weiss (Dear America)",Barry Denenberg,"Denenberg, Barry",,"=""0439095182""","=""9780439095181""",4,4.03,Scholastic Inc.,Hardcover,246,2000,2000,2018/03/03,2018/01/18,"dear-america, 2018, children_and_ya, fiction, re-read, ww2, read-as-a-child","dear-america (#32), 2018 (#16), children_and_ya (#87), fiction (#204), re-read (#8), ww2 (#11), read-as-a-child (#233)",read,,,,1,,,0,,,,,
125540,"One Day at Horrorland (Goosebumps, #16)",R.L. Stine,"Stine, R.L.",,"=""0439568412""","=""9780439568418""",0,3.90,Scholastic,Paperback,123,2003,1994,,2020/02/07,read-as-a-child,read-as-a-child (#232),read,,,,1,,,0,,,,,
7882,"On the Banks of Plum Creek  (Little House, #4)",Laura Ingalls Wilder,"Wilder, Laura Ingalls",Garth Williams,"=""0060885408""","=""9780060885403""",3,4.20,HarperTrophy,Paperback,358,2007,1937,2016/05/07,2016/05/04,"children_and_ya, women-authors, 2016, booksale, fiction, re-read, read-as-a-child","children_and_ya (#60), women-authors (#30), 2016 (#23), booksale (#17), fiction (#180), re-read (#14), read-as-a-child (#231)",read,,,,1,,,0,,,,,
1554,"Oedipus Rex  (The Theban Plays, #1)",Sophocles,"Sophocles, Sophocles",J.E. Thomas,"=""1580495931""","=""9781580495936""",4,3.70,Prestwick House - (Literary Touchstone Classic),Paperback,75,2006,-429,,2011/03/23,"classics, fiction, read-as-a-child","classics (#25), fiction (#95), read-as-a-child (#230)",read,,,,1,,,0,,,,,
47281,Number the Stars,Lois Lowry,"Lowry, Lois",,"=""0440227534""","=""9780440227533""",0,4.15,Laurel Leaf,Mass Market Paperback,137,1998,1989,,2013/05/26,"children_and_ya, fiction, ww2, read-as-a-child","children_and_ya (#31), fiction (#126), ww2 (#1), read-as-a-child (#229)",read,,,,1,,,0,,,,,
125564,"Night of the Living Dummy (Goosebumps, #7)",R.L. Stine,"Stine, R.L.",,"=""0439568404""","=""9780439568401""",0,3.84,Scholastic,Paperback,134,2003,1993,,2020/02/07,read-as-a-child,read-as-a-child (#228),read,,,,1,,,0,,,,,
290506,"New York, New York! (The Baby-Sitters Club Super Special, #6)",Ann M. Martin,"Martin, Ann M.",Henry R. Martin,"=""0590435760""","=""9780590435765""",0,3.77,Scholastic Inc.,Paperback,241,1991,1991,,2020/02/07,read-as-a-child,read-as-a-child (#227),read,,,,1,,,0,,,,,
27712,The Neverending Story,Michael Ende,"Ende, Michael","Ralph Manheim, Roswitha Quadflieg","=""0525457585""","=""9780525457589""",5,4.18,Dutton Children's Books,Hardcover,396,1997,1979,,2011/03/23,"children_and_ya, fiction, read-as-a-child","children_and_ya (#6), fiction (#91), read-as-a-child (#226)",read,,,,1,,,0,,,,,
386372,"Mort (Death, #1; Discworld, #4)",Terry Pratchett,"Pratchett, Terry",,"=""0061020680""","=""9780061020681""",4,4.24,Harpertorch,Mass Market Paperback,243,2001,1987,,2015/03/08,"fiction, read-as-a-child","fiction (#153), read-as-a-child (#225)",read,,,,1,,,0,,,,,
565798,"Molly's Surprise: A Christmas Story (American Girls: Molly, #3)",Valerie Tripp,"Tripp, Valerie",,"=""0937295876""","=""9780937295878""",0,3.99,American Girl,Hardcover,64,1990,1986,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#141), read-as-a-child (#224)",read,,,,1,,,0,,,,,
498922,"Molly Saves the Day: A Summer Story (American Girls: Molly, #5)",Valerie Tripp,"Tripp, Valerie",,"=""0937295930""","=""9780937295939""",0,4.01,American Girl Publishing Inc,Hardcover,69,1990,1988,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#143), read-as-a-child (#223)",read,,,,1,,,0,,,,,
201001,"Molly Learns a Lesson: A School Story (American Girls: Molly, #2)",Valerie Tripp,"Tripp, Valerie",Nick Backes,"=""0937295167""","=""9780937295168""",0,3.84,Pleasant Company,paperback,88,2000,1986,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#140), read-as-a-child (#222)",read,,,,1,,,0,,,,,
65119,"The Miserable Mill (A Series of Unfortunate Events, #4)",Lemony Snicket,"Snicket, Lemony",Brett Helquist,"=""0439272637""","=""9780439272636""",0,3.86,"Scholastic, Inc.",Paperback,194,2000,2000,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#148), read-as-a-child (#221)",read,,,,1,,,0,,,,,
1622,A Midsummer Night's Dream,William Shakespeare,"Shakespeare, William","Paul Werstine, Barbara A. Mowat, Catherine Belsey","=""0743477545""","=""9780743477543""",0,3.95,Simon & Schuster Paperbacks,Paperback,240,2016,1595,,2015/09/11,"fiction, read-as-a-child","fiction (#162), read-as-a-child (#220)",read,,,,1,,,0,,,,,
366784,"The Message (Animorphs, #4)",K.A. Applegate,"Applegate, K.A.",Katherine Applegate,"=""0590629808""","=""9780590629805""",0,3.85,Scholastic Paperbacks,Paperback,151,1996,1996,,2020/02/07,read-as-a-child,read-as-a-child (#219),read,,,,1,,,0,,,,,
24128,The Merchant of Venice,William Shakespeare,"Shakespeare, William","Robert          Jackson, Barbara A. Mowat, Paul Werstine","=""0743477561""","=""9780743477567""",4,3.80,"Washington Square Press, Inc.",Paperback,337,1992,1596,,2011/03/23,"classics, fiction, read-as-a-child","classics (#26), fiction (#97), read-as-a-child (#218)",read,,,,1,,,0,,,,,
200963,"Meet Samantha: An American Girl (American Girls: Samantha, #1)",Susan S. Adler,"Adler, Susan S.","Renée Graef, Nancy Niles","=""0937295809""","=""9780937295809""",0,3.98,American Girl,Hardcover,64,1990,1986,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#127), read-as-a-child (#217)",read,,,,1,,,0,,,,,
201009,"Meet Molly: An American Girl (American Girls: Molly, #1)",Valerie Tripp,"Tripp, Valerie",C.F. Payne,"=""0937295817""","=""9780937295816""",0,3.93,American Girl Publishing Inc,Hardcover,58,1989,1986,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#139), read-as-a-child (#216)",read,,,,1,,,0,,,,,
508211,"Meet Kirsten: An American Girl (American Girls: Kirsten, #1)",Janet Beeler Shaw,"Shaw, Janet Beeler",,"=""0937295795""","=""9780937295793""",0,3.90,American Girl,Paperback,61,1990,1986,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#122), read-as-a-child (#215)",read,,,,1,,,0,,,,,
843604,"Meet Kaya (American Girls: Kaya, #1)",Janet Beeler Shaw,"Shaw, Janet Beeler",,"=""1584854235""","=""9781584854234""",0,3.93,Pleasant Company,Paperback,70,2002,2002,2017/11/13,2017/11/13,"2017, children_and_ya, parenting, fiction, first-nations, read-as-a-child","2017 (#65), children_and_ya (#71), parenting (#5), fiction (#200), first-nations (#6), read-as-a-child (#214)",read,,,,2,,,0,,,,,
722946,"Meet Josefina: An American Girl (American Girls: Josefina, #1)",Valerie Tripp,"Tripp, Valerie","Jean-Paul Tibbles, Susan McAliley","=""""","=""""",0,3.90,Pleasant Company Publications,Paperback,85,1997,1997,,2020/01/22,"children_and_ya, read-as-a-child","children_and_ya (#156), read-as-a-child (#213)",read,,,,1,,,0,,,,,
420159,"Meet Felicity: An American Girl (American Girls: Felicity, #1)",Valerie Tripp,"Tripp, Valerie","Dan Andreasen, Luann Roberts","=""""","=""""",0,3.89,American Girl,Paperback,69,1991,1991,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#133), read-as-a-child (#212)",read,,,,1,,,0,,,,,
39988,Matilda,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""0141301066""","=""9780141301068""",0,4.32,Puffin Books,Paperback,240,1998,1988,,2020/01/21,"children_and_ya, read-as-a-child","children_and_ya (#114), read-as-a-child (#211)",read,,,,1,,,0,,,,,
232092,"Mary Anne's Bad-Luck Mystery (The Baby-Sitters Club, #17)",Ann M. Martin,"Martin, Ann M.",,"=""0590604287""","=""9780590604284""",0,3.68,Scholastic,Paperback,137,1996,1988,,2020/02/07,read-as-a-child,read-as-a-child (#210),read,,,,1,,,0,,,,,
233790,"Mary Anne Saves the Day (The Baby-Sitters Club, #4)",Ann M. Martin,"Martin, Ann M.",,"=""0590251597""","=""9780590251594""",0,3.77,Scholastic,Paperback,167,1995,1987,,2020/02/07,read-as-a-child,read-as-a-child (#209),read,,,,1,,,0,,,,,
179565,"The Marvelous Land of Oz (Oz, #2)",L. Frank Baum,"Baum, L. Frank",David McKee,"=""0140350411""","=""9780140350418""",4,3.82,Puffin Classics,Paperback,192,1985,1904,2014/03/24,2014/03/24,"2014, april2013-april2014, children_and_ya, fiction, read-as-a-child","2014 (#12), april2013-april2014 (#40), children_and_ya (#41), fiction (#6), read-as-a-child (#208)",read,,,,1,,,0,,,,,
14504,Marjorie Morningstar,Herman Wouk,"Wouk, Herman",,"=""0316955132""","=""9780316955133""",3,3.98,Back Bay Books,Paperback,565,1992,1955,,2011/03/23,read-as-a-child,read-as-a-child (#207),read,,,,1,,,0,,,,,
371097,"Mallory on Strike (The Baby-Sitters Club, #47)",Ann M. Martin,"Martin, Ann M.",,"=""0590449710""","=""9780590449717""",0,3.60,Scholastic,Paperback,161,1991,1991,,2020/02/07,read-as-a-child,read-as-a-child (#206),read,,,,1,,,0,,,,,
233787,"Mallory and the Trouble With Twins (The Baby-Sitters Club, #21)",Ann M. Martin,"Martin, Ann M.",,"=""0590673890""","=""9780590673891""",0,3.62,Scholastic Paperbacks,Paperback,141,1997,1989,,2020/02/07,read-as-a-child,read-as-a-child (#205),read,,,,1,,,0,,,,,
65605,"The Magician's Nephew (Chronicles of Narnia, #1)",C.S. Lewis,"Lewis, C.S.",,"=""0060764902""","=""9780060764906""",5,4.04,HarperCollins Publishers,Paperback,221,2005,1955,,2011/03/23,"children_and_ya, fiction, read-as-a-child","children_and_ya (#5), fiction (#90), read-as-a-child (#204)",read,,,,1,,,0,,,,,
